,Green,NUMBER_OFFERS_SME,SOCIAL_CLAUSE,ENVIRONMENTAL_CLAUSE,ENVIRONMENTAL_CRITERION,ENVIRONMENTAL_WEIGHT,P_CRITERION_WEIGHT,AWARD_PRICE,CAE_LEGAL_STATUS,CAE_REGION,PROCEDURE_TYPE,CPV,FRAMEWORK_AGREEMENT,ADVERTISING,ID_BOAMP_AWARD,ALLOTMENT,MONTH,Division_type,Division,Offers_other,CAE_SIREN,presence,Quarter,Statut
616586,0,2.0,0,0,0,0.0,70.0,11.695247021764184,722,Grand Est,open,'42124150,0,37.0,23-71807,0,2023_May,F,42,0.0,200094332,1,2023Q2,Département
616594,1,1.0,0,1,0,0.0,60.0,11.289781913656018,723,Grand Est,open,'44110000,0,31.0,23-9002,1,2023_February,F,44,0.0,200052264,1,2023Q1,Région
616595,1,3.0,0,1,0,0.0,60.0,12.676076274775909,723,Grand Est,open,'44110000,0,31.0,23-9002,1,2023_February,F,44,0.0,200052264,1,2023Q1,Région
616596,1,3.0,0,1,0,0.0,60.0,11.695247021764184,723,Grand Est,open,'44110000,0,31.0,23-9002,1,2023_February,F,44,0.0,200052264,1,2023Q1,Région
616597,1,5.0,0,1,0,0.0,60.0,12.542544882151386,723,Grand Est,open,'44110000,0,31.0,23-9002,1,2023_February,F,44,0.0,200052264,1,2023Q1,Région
616598,1,3.0,0,1,0,0.0,60.0,12.542544882151386,723,Grand Est,open,'44110000,0,31.0,23-9002,1,2023_February,F,44,0.0,200052264,1,2023Q1,Région
616672,1,2.0,1,1,0,0.0,60.0,14.508657738524219,722,Grand Est,open,'45421000,0,28.0,23-127092,0,2023_September,T,45,1.0,200094332,1,2023Q3,Département
616879,1,3.0,0,0,1,30.0,42.857142857142854,11.279621849560371,738,Grand Est,open,'71300000,0,58.0,23-170913,0,2023_December,S,71,0.0,180089013,1,2023Q4,Etat
616919,0,1.0,0,0,0,0.0,40.0,12.611537753638338,736,Grand Est,open,'79212000,1,35.0,23-178256,1,2023_December,S,79,0.0,266700574,1,2023Q4,EPL
616920,0,1.0,0,0,0,0.0,40.0,12.89921982609012,736,Grand Est,open,'79212000,1,35.0,23-178256,1,2023_December,S,79,3.0,266700574,1,2023Q4,EPL
616932,1,0.0,0,1,0,0.0,60.0,12.676076274775909,723,Grand Est,open,'44110000,1,34.0,22-151934,1,2022_November,F,44,1.0,200052264,0,2022Q4,Région
616948,1,1.0,0,0,1,20.0,81.25,11.695247021764184,734,Grand Est,open,'19640000,1,37.0,22-92394,1,2022_July,F,19,2.0,246700488,1,2022Q3,Interco
617251,0,0.0,0,0,0,0.0,45.0,11.669929213779893,735,Grand Est,open,'34139100,0,45.0,23-169812,1,2023_December,F,34,2.0,200051878,0,2023Q4,EPL
617252,0,0.0,0,0,0,0.0,45.0,11.798254771838412,735,Grand Est,open,'34144512,0,45.0,23-169812,1,2023_December,F,34,2.0,200051878,0,2023Q4,EPL
617253,0,0.0,0,0,0,0.0,45.0,11.534686956751742,735,Grand Est,open,'34139100,0,45.0,23-169812,1,2023_December,F,34,1.0,200051878,0,2023Q4,EPL
617254,0,0.0,0,0,0,0.0,45.0,11.764151000411394,735,Grand Est,open,'34144512,0,45.0,23-169812,1,2023_December,F,34,2.0,200051878,0,2023Q4,EPL
617258,0,0.0,0,0,0,0.0,30.0,9.879742865522312,721,Grand Est,open,'66516000,0,48.0,23-174947,1,2023_December,S,66,2.0,216801548,0,2023Q4,Commune
617261,0,0.0,0,0,0,0.0,30.0,7.914032956447451,721,Grand Est,open,'66513100,0,48.0,23-174947,1,2023_December,S,66,3.0,216801548,0,2023Q4,Commune
617263,0,0.0,0,0,0,0.0,30.0,12.431897199742219,721,Grand Est,open,'66514110,0,48.0,23-174947,1,2023_December,S,66,1.0,216801548,0,2023Q4,Commune
620498,0,7.0,0,0,0,0.0,60.0,12.517043907209903,734,Bretagne,open,'71000000,0,34.0,22-28991,0,2022_February,S,71,0.0,200065928,1,2022Q1,Interco
625147,0,5.0,0,0,0,0.0,40.0,12.611537753638338,738,Bretagne,open,'42612000,0,29.0,20-105449,1,2023_September,F,42,0.0,193509361,1,2023Q3,Etat
625148,0,1.0,0,0,0,0.0,40.0,12.095758212796001,738,Bretagne,open,'42632000,0,29.0,20-105449,1,2023_September,F,42,0.0,193509361,1,2023Q3,Etat
625227,0,1.0,0,0,0,0.0,30.0,14.690979295318174,737,Bretagne,open,'30163100,1,67.0,23-138606,0,2023_October,F,30,4.0,283503555,1,2023Q4,EPL
625228,0,1.0,0,0,0,0.0,30.0,14.690979295318174,737,Bretagne,open,'30163100,1,67.0,23-138606,0,2023_October,F,30,4.0,283503555,1,2023Q4,EPL
625230,0,1.0,0,0,0,0.0,30.0,14.690979295318174,737,Bretagne,open,'30163100,1,67.0,23-138606,0,2023_October,F,30,4.0,283503555,1,2023Q4,EPL
625231,0,1.0,0,0,0,0.0,30.0,14.690979295318174,737,Bretagne,open,'30163100,1,67.0,23-138606,0,2023_October,F,30,4.0,283503555,1,2023Q4,EPL
625232,0,1.0,0,0,0,0.0,30.0,14.690979295318174,737,Bretagne,open,'30163100,1,67.0,23-138606,0,2023_October,F,30,4.0,283503555,1,2023Q4,EPL
625583,0,2.0,0,0,0,0.0,40.0,15.473738634567807,414,Bretagne,open,'45232150,1,26.0,23-166895,0,2023_December,T,45,0.0,539392159,1,2023Q4,EPL
628554,0,2.0,1,0,0,0.0,30.0,11.208097233683477,722,Bretagne,open,'71313440,0,33.0,22-31793,0,2022_March,S,71,0.0,223500018,1,2022Q1,Département
629642,0,1.0,0,0,0,0.0,100.0,11.715678536236682,738,Bretagne,open,'15112130,0,34.0,22-91262,1,2022_July,F,15,0.0,193509361,1,2022Q3,Etat
629644,0,1.0,0,0,0,0.0,100.0,11.084508977444955,738,Bretagne,open,'15112120,0,34.0,22-91262,1,2022_July,F,15,0.0,193509361,1,2022Q3,Etat
630017,0,0.0,0,0,0,0.0,40.0,12.57219036579549,734,Bretagne,open,'24313000,0,37.0,22-59322,0,2022_April,F,24,2.0,243500139,0,2022Q2,Interco
630133,0,1.0,0,0,0,0.0,25.0,10.727553340367766,738,Bretagne,open,'32562000,0,32.0,20-47144,1,2022_December,F,32,0.0,193509361,1,2022Q4,Etat
630134,0,2.0,0,0,0,0.0,30.0,10.174849676120813,738,Bretagne,open,'42921100,0,32.0,20-47144,1,2022_December,F,42,0.0,193509361,1,2022Q4,Etat
630622,0,2.0,0,0,0,0.0,30.0,12.84792653170257,738,Bretagne,open,'79342100,1,36.0,22-721,0,2022_January,S,79,0.0,428822852,1,2022Q1,Etat
630760,0,5.0,0,0,0,0.0,50.0,15.319587954740548,738,Bretagne,open,'63516000,1,31.0,22-13270,0,2022_January,S,63,2.0,193509379,1,2022Q1,Etat
631231,0,0.0,0,0,0,0.0,30.0,13.51979631381523,736,Normandie,open,'55321000,0,35.0,22-10778,0,2022_January,S,55,1.0,200056885,0,2022Q1,EPL
631295,0,0.0,0,0,0,0.0,60.0,13.864300722133706,721,Normandie,open,'55523100,1,32.0,22-22077,0,2022_February,S,55,1.0,200056844,0,2022Q1,Commune
632160,0,3.0,0,0,0,0.0,40.0,12.328281782643113,721,Bretagne,open,'79980000,1,31.0,22-91858,0,2022_July,S,79,0.0,213502883,1,2022Q3,Commune
632161,1,1.0,0,1,1,60.0,100.0,12.542544882151386,734,Bretagne,open,'79823000,1,38.0,23-71080,0,2023_May,S,79,0.0,243500634,1,2023Q2,Interco
632194,0,4.0,0,0,0,0.0,25.0,12.206072645530174,721,Bretagne,open,'22113000,0,33.0,22-97179,1,2022_July,F,22,0.0,213502883,1,2022Q3,Commune
632195,0,4.0,0,0,0,0.0,25.0,11.695247021764184,721,Bretagne,open,'22113000,0,33.0,22-97179,1,2022_July,F,22,0.0,213502883,1,2022Q3,Commune
632196,0,3.0,0,0,0,0.0,25.0,11.002099841204238,721,Bretagne,open,'22113000,0,33.0,22-97179,1,2022_July,F,22,0.0,213502883,1,2022Q3,Commune
632197,0,2.0,0,0,0,0.0,25.0,10.373491181781864,721,Bretagne,open,'22113000,0,33.0,22-97179,1,2022_July,F,22,0.0,213502883,1,2022Q3,Commune
632278,0,9.0,0,0,0,0.0,40.0,12.542544882151386,734,Normandie,open,'30194210,1,38.0,22-86172,1,2022_June,F,30,0.0,200067205,1,2022Q2,Interco
632280,0,2.0,0,0,0,0.0,40.0,13.122363377404328,738,Bretagne,open,'50610000,1,32.0,23-101584,0,2023_July,S,50,0.0,193509379,1,2023Q3,Etat
632372,0,1.0,0,0,0,0.0,40.0,12.376705319398072,734,Bretagne,open,'90490000,0,63.0,22-162094,0,2022_December,S,90,0.0,243500550,1,2022Q4,Interco
632540,0,0.0,0,0,0,0.0,30.0,13.710150042306449,735,Bretagne,open,'41110000,0,58.0,23-36297,0,2023_March,F,41,1.0,253502918,0,2023Q1,EPL
632582,0,0.0,0,0,0,0.0,40.0,10.472063081843023,735,Bretagne,open,'75200000,1,43.0,23-39108,1,2023_March,S,75,1.0,253502918,0,2023Q1,EPL
632583,0,0.0,0,0,0,0.0,40.0,10.887436932884098,735,Bretagne,open,'75200000,1,43.0,23-39108,1,2023_March,S,75,1.0,253502918,0,2023Q1,EPL
632584,0,0.0,0,0,0,0.0,40.0,9.73002662417437,735,Bretagne,open,'75200000,1,43.0,23-39108,1,2023_March,S,75,1.0,253502918,0,2023Q1,EPL
632813,0,8.0,0,0,0,0.0,30.0,11.982929094215963,721,Normandie,open,'18830000,1,61.0,22-10775,1,2022_January,F,18,0.0,200056844,1,2022Q1,Commune
632814,0,4.0,0,0,0,0.0,30.0,11.84939770159144,721,Normandie,open,'18100000,1,61.0,22-10775,1,2022_January,F,18,0.0,200056844,1,2022Q1,Commune
632815,0,9.0,0,0,0,0.0,30.0,9.903487552536127,721,Normandie,open,'18143000,1,61.0,22-10775,1,2022_January,F,18,0.0,200056844,1,2022Q1,Commune
632914,0,0.0,0,0,0,0.0,50.0,12.312120424968136,721,Normandie,open,'71300000,0,30.0,22-66767,1,2022_May,S,71,1.0,200056844,0,2022Q2,Commune
632915,0,0.0,0,0,0,0.0,50.0,11.801856756822442,721,Normandie,open,'71300000,0,30.0,22-66767,1,2022_May,S,71,1.0,200056844,0,2022Q2,Commune
633191,1,1.0,0,1,1,10.0,44.44444444444444,13.033474019930894,738,Bretagne,open,'90900000,1,35.0,23-168951,1,2023_December,S,90,3.0,428822852,1,2023Q4,Etat
633192,1,1.0,0,1,1,10.0,55.55555555555556,9.998797732340453,738,Bretagne,open,'90911300,1,35.0,23-168951,1,2023_December,S,90,3.0,428822852,1,2023Q4,Etat
633559,0,1.0,0,0,0,0.0,40.0,12.765688433465597,721,Bretagne,open,'32500000,1,30.0,22-102414,0,2022_July,F,32,0.0,213500515,1,2022Q3,Commune
633561,0,1.0,0,0,0,0.0,50.0,12.713191407364837,735,Bretagne,open,'90513000,1,47.0,22-102533,1,2022_July,S,90,0.0,200073500,1,2022Q3,EPL
633562,0,1.0,0,0,0,0.0,50.0,13.753464926992391,735,Bretagne,open,'90510000,1,47.0,22-102533,1,2022_July,S,90,0.0,200073500,1,2022Q3,EPL
633748,1,2.0,0,1,0,0.0,40.0,11.982929094215963,712,Ile-de-France,open,'50413200,1,31.0,23-117048,0,2023_August,S,50,0.0,110002011,1,2023Q3,Etat
633793,1,1.0,0,1,1,40.0,100.0,13.579281767101408,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633794,1,1.0,0,1,1,40.0,100.0,12.319401330837177,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633795,1,2.0,0,1,1,40.0,100.0,13.130331547053506,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633796,1,2.0,0,1,1,40.0,100.0,12.86099861326992,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633797,1,1.0,0,1,1,40.0,100.0,12.491251587763836,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633798,1,1.0,0,1,1,40.0,100.0,12.185869938212655,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633799,1,1.0,0,1,1,40.0,100.0,12.896716695872,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633800,1,1.0,0,1,1,40.0,100.0,12.491251587763836,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
633801,1,1.0,0,1,1,40.0,100.0,11.675044314446664,712,Ile-de-France,open,'15810000,0,31.0,23-98375,1,2023_July,F,15,0.0,110002011,1,2023Q3,Etat
634555,1,3.0,1,1,1,10.0,44.44444444444444,12.70076888736628,721,Bretagne,open,'79823000,1,28.0,23-176861,1,2023_December,S,79,0.0,213502883,1,2023Q4,Commune
634556,1,2.0,1,1,1,10.0,55.55555555555556,11.512925464970229,721,Bretagne,open,'64121100,1,28.0,23-176861,1,2023_December,S,64,0.0,213502883,1,2023Q4,Commune
634791,0,1.0,0,0,0,0.0,45.0,15.261932711619016,414,Bretagne,open,'44161200,0,33.0,23-92878,1,2023_July,F,44,0.0,539392159,1,2023Q3,EPL
634793,0,2.0,0,0,0,0.0,45.0,13.171361139071529,414,Bretagne,open,'45000000,0,33.0,23-92878,1,2023_July,T,45,0.0,539392159,1,2023Q3,EPL
635153,0,4.0,0,0,0,0.0,40.0,11.082757744221691,721,Bretagne,open,'71300000,0,31.0,23-61516,0,2023_May,S,71,0.0,213502362,1,2023Q2,Commune
635188,0,3.0,0,0,0,0.0,40.0,12.182599289344532,721,Normandie,open,'71330000,0,50.0,23-163451,0,2023_November,S,71,3.0,200056844,1,2023Q4,Commune
635251,0,3.0,0,0,0,0.0,40.0,14.508657738524219,738,Bretagne,open,'79810000,1,42.0,23-24405,0,2023_February,S,79,3.0,193509379,1,2023Q1,Etat
635252,0,3.0,0,0,0,0.0,40.0,14.508657738524219,738,Bretagne,open,'79810000,1,42.0,23-24405,0,2023_February,S,79,3.0,193509379,1,2023Q1,Etat
635253,0,3.0,0,0,0,0.0,40.0,14.508657738524219,738,Bretagne,open,'79810000,1,42.0,23-24405,0,2023_February,S,79,3.0,193509379,1,2023Q1,Etat
635355,0,6.0,0,0,0,0.0,50.0,10.915088464214607,721,Bretagne,open,'71332000,0,60.0,23-158902,0,2023_November,S,71,0.0,213502883,1,2023Q4,Commune
635664,0,2.0,0,0,0,0.0,80.0,11.695247021764184,721,Bretagne,open,'32320000,1,30.0,23-73682,0,2023_June,F,32,0.0,213502883,1,2023Q2,Commune
635794,1,2.0,0,1,1,5.0,63.1578947368421,13.122363377404328,737,Bretagne,open,'34928471,1,56.0,23-156553,0,2023_November,F,34,1.0,283503555,1,2023Q4,EPL
635795,1,1.0,0,1,1,5.0,36.84210526315789,13.310372065102108,737,Bretagne,open,'90911000,0,40.0,22-116519,0,2022_August,S,90,4.0,283503563,1,2022Q3,EPL
635896,0,1.0,0,0,0,0.0,90.0,11.967180737247824,721,Bretagne,open,'60172000,1,29.0,22-95297,1,2022_July,S,60,0.0,213502883,1,2022Q3,Commune
636403,0,2.0,0,0,0,0.0,70.0,11.982929094215963,738,Bretagne,open,'50312000,1,31.0,23-173798,0,2023_December,S,50,0.0,193509379,1,2023Q4,Etat
642374,0,4.0,0,0,0,0.0,40.0,10.348814194069423,734,Grand Est,open,'72600000,1,34.0,22-168570,1,2022_December,S,72,0.0,200039865,1,2022Q4,Interco
642375,0,6.0,0,0,0,0.0,40.0,10.282608685304691,734,Grand Est,open,'72600000,1,34.0,22-168570,1,2022_December,S,72,0.0,200039865,1,2022Q4,Interco
642666,1,1.0,0,0,1,5.0,52.63157894736842,13.885633457395747,737,Grand Est,open,'42415320,1,34.0,22-135109,0,2022_October,F,42,0.0,285701611,1,2022Q4,EPL
643693,1,1.0,0,0,1,5.0,47.368421052631575,11.373456479678952,721,Grand Est,open,'79710000,1,33.0,23-75675,0,2023_June,S,79,0.0,215704636,1,2023Q2,Commune
643853,1,1.0,0,1,1,5.0,73.68421052631578,11.695247021764184,737,Grand Est,open,'38543000,1,32.0,23-97177,1,2023_July,F,38,0.0,285701611,1,2023Q3,EPL
643854,1,4.0,0,1,1,5.0,73.68421052631578,11.982929094215963,737,Grand Est,open,'38543000,1,32.0,23-97177,1,2023_July,F,38,0.0,285701611,1,2023Q3,EPL
643855,1,2.0,0,1,1,5.0,73.68421052631578,10.596634733096073,737,Grand Est,open,'50413100,1,32.0,23-97177,1,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
643856,1,2.0,0,1,1,5.0,73.68421052631578,10.596634733096073,737,Grand Est,open,'50413100,1,32.0,23-97177,1,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
643857,1,1.0,0,1,1,5.0,73.68421052631578,10.596634733096073,737,Grand Est,open,'50413100,1,32.0,23-97177,1,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
643858,1,2.0,0,1,1,5.0,73.68421052631578,11.002099841204238,737,Grand Est,open,'50421200,1,32.0,23-97177,1,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
643859,1,2.0,0,1,1,5.0,73.68421052631578,9.903487552536127,737,Grand Est,open,'50421200,1,32.0,23-97177,1,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
644220,1,2.0,0,1,0,0.0,50.0,12.693362503300662,721,Grand Est,open,'79714000,1,32.0,23-155486,0,2023_November,S,79,0.0,215704636,1,2023Q4,Commune
644536,0,0.0,0,0,0,0.0,40.0,8.605936401250625,721,Grand Est,open,'66516000,0,89.0,23-169952,1,2023_December,S,66,2.0,215702069,0,2023Q4,Commune
644537,0,0.0,0,0,0,0.0,40.0,7.985824666418917,721,Grand Est,open,'66513100,0,89.0,23-169952,1,2023_December,S,66,3.0,215702069,0,2023Q4,Commune
644538,0,0.0,0,0,0,0.0,40.0,10.349422593198005,721,Grand Est,open,'66516000,0,89.0,23-169952,1,2023_December,S,66,1.0,215702069,0,2023Q4,Commune
644539,0,0.0,0,0,0,0.0,40.0,11.453971322126558,721,Grand Est,open,'66514110,0,89.0,23-169952,1,2023_December,S,66,1.0,215702069,0,2023Q4,Commune
644541,0,0.0,0,0,0,0.0,40.0,13.377675139025657,721,Grand Est,open,'66512000,0,89.0,23-169952,1,2023_December,S,66,5.0,215702069,0,2023Q4,Commune
644542,0,0.0,0,0,0,0.0,40.0,9.961756460660103,721,Grand Est,open,'66515000,0,89.0,23-169952,1,2023_December,S,66,1.0,215702069,0,2023Q4,Commune
648791,0,1.0,0,0,0,0.0,50.0,12.031719258385396,737,Grand Est,open,'50117000,1,29.0,22-50116,1,2022_April,S,50,0.0,285701611,1,2022Q2,EPL
648792,0,1.0,0,0,0,0.0,50.0,12.600274561359628,737,Grand Est,open,'50117000,1,29.0,22-50116,1,2022_April,S,50,0.0,285701611,1,2022Q2,EPL
648794,0,1.0,0,0,0,0.0,50.0,13.269782882189018,737,Grand Est,open,'50117000,1,29.0,22-50116,1,2022_April,S,50,0.0,285701611,1,2022Q2,EPL
649469,0,3.0,0,0,0,0.0,100.0,11.512925464970229,737,Grand Est,open,'79540000,1,19.0,22-10131,1,2022_January,S,79,0.0,285701611,1,2022Q1,EPL
649470,0,5.0,0,0,0,0.0,100.0,11.512925464970229,737,Grand Est,open,'79530000,1,19.0,22-10131,1,2022_January,S,79,0.0,285701611,1,2022Q1,EPL
649618,0,0.0,0,0,0,0.0,40.0,10.622765335673327,721,Grand Est,open,'66510000,0,24.0,22-30067,0,2022_March,S,66,3.0,215704479,0,2022Q1,Commune
649626,0,0.0,0,0,0,0.0,100.0,13.526740774168934,734,Grand Est,open,'09123000,0,32.0,22-19880,0,2022_February,F,09,3.0,245701271,0,2022Q1,Interco
649627,0,0.0,0,0,0,0.0,100.0,13.526740774168934,734,Grand Est,open,'09123000,0,32.0,22-19880,0,2022_February,F,09,3.0,245701271,0,2022Q1,Interco
650127,1,1.0,0,1,1,15.0,76.47058823529412,12.582194761441464,722,Grand Est,open,'60100000,0,47.0,23-58470,0,2023_May,S,60,0.0,225500016,1,2023Q2,Département
650226,1,5.0,0,0,1,10.0,44.44444444444444,12.233736449512648,734,Grand Est,open,'39234000,1,34.0,23-67718,1,2023_May,F,39,0.0,200039865,1,2023Q2,Interco
650227,1,2.0,0,0,1,10.0,44.44444444444444,11.087206627834796,734,Grand Est,open,'39234000,1,34.0,23-67718,1,2023_May,F,39,0.0,200039865,1,2023Q2,Interco
650228,1,3.0,0,0,1,10.0,44.44444444444444,10.104385494903019,734,Grand Est,open,'39234000,1,34.0,23-67718,1,2023_May,F,39,0.0,200039865,1,2023Q2,Interco
650307,0,2.0,0,0,0,0.0,50.0,9.858490186605392,737,Grand Est,open,'42415320,0,33.0,22-50125,0,2022_April,F,42,0.0,285701611,1,2022Q2,EPL
650441,1,2.0,0,1,1,10.0,77.77777777777779,9.717037485158393,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,0.0,225500016,1,2023Q2,Département
650442,1,2.0,0,1,1,10.0,77.77777777777779,8.50602303688058,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,1.0,225500016,1,2023Q2,Département
650443,1,2.0,0,1,1,10.0,77.77777777777779,8.421970007827632,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,1.0,225500016,1,2023Q2,Département
650444,1,0.0,0,1,1,10.0,77.77777777777779,10.298498202740433,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,1.0,225500016,0,2023Q2,Département
650445,1,1.0,0,1,1,10.0,77.77777777777779,8.611950491137804,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,0.0,225500016,1,2023Q2,Département
650446,1,1.0,0,1,1,10.0,77.77777777777779,8.31494970420977,722,Grand Est,open,'16810000,0,40.0,23-51300,1,2023_May,F,16,1.0,225500016,1,2023Q2,Département
650544,0,1.0,0,0,0,0.0,100.0,12.725003334336645,721,Grand Est,open,'45112500,0,31.0,23-97507,1,2023_July,T,45,1.0,215706474,1,2023Q3,Commune
650545,0,1.0,0,0,0,0.0,100.0,11.581882335809164,721,Grand Est,open,'45112710,0,31.0,23-97507,1,2023_July,T,45,2.0,215706474,1,2023Q3,Commune
650546,0,1.0,0,0,0,0.0,100.0,12.04510545264264,721,Grand Est,open,'34928400,0,31.0,23-97507,1,2023_July,F,34,1.0,215706474,1,2023Q3,Commune
650880,0,3.0,0,0,0,0.0,60.0,12.872506172571695,734,Grand Est,open,'34928480,0,31.0,22-97935,0,2022_July,F,34,0.0,245700133,1,2022Q3,Interco
650952,1,1.0,0,1,1,5.0,42.10526315789473,12.262660896858366,734,Grand Est,open,'72252000,1,32.0,23-94731,0,2023_July,S,72,0.0,200039865,1,2023Q3,Interco
651164,1,1.0,0,0,1,5.0,63.1578947368421,11.211820372186306,737,Grand Est,open,'18130000,1,40.0,23-163446,1,2023_November,F,18,0.0,285701611,1,2023Q4,EPL
651548,0,0.0,0,0,0,0.0,40.0,13.629802846614473,721,Grand Est,open,'42160000,0,28.0,22-71427,0,2022_May,F,42,2.0,215704982,0,2022Q2,Commune
651605,1,2.0,0,1,1,5.0,68.42105263157895,12.89921982609012,734,Grand Est,open,'80510000,1,47.0,23-158612,1,2023_November,S,80,0.0,200039865,1,2023Q4,Interco
651606,1,5.0,0,1,1,5.0,68.42105263157895,11.289781913656018,734,Grand Est,open,'80511000,1,47.0,23-158612,1,2023_November,S,80,0.0,200039865,1,2023Q4,Interco
651608,1,2.0,0,1,1,5.0,36.84210526315789,14.108180171927094,734,Grand Est,open,'80411000,1,47.0,23-158612,1,2023_November,S,80,0.0,200039865,1,2023Q4,Interco
651609,1,4.0,0,1,1,5.0,68.42105263157895,13.487006490992238,734,Grand Est,open,'80510000,1,47.0,23-158612,1,2023_November,S,80,0.0,200039865,1,2023Q4,Interco
651610,1,6.0,0,1,1,5.0,26.31578947368421,12.89921982609012,734,Grand Est,open,'80533100,1,47.0,23-158612,1,2023_November,S,80,1.0,200039865,1,2023Q4,Interco
651834,0,0.0,0,0,0,0.0,60.0,13.458835614025542,721,Grand Est,open,'31682000,0,30.0,23-130235,0,2023_September,F,31,1.0,215704479,0,2023Q3,Commune
652570,0,1.0,0,0,0,0.0,40.0,10.638310363165807,721,Grand Est,open,'66516000,0,30.0,23-8832,1,2023_January,S,66,1.0,215704339,1,2023Q1,Commune
652573,0,2.0,0,0,0,0.0,40.0,11.532765346474422,721,Grand Est,open,'66514110,0,30.0,23-8832,1,2023_January,S,66,1.0,215704339,1,2023Q1,Commune
652648,0,2.0,1,0,0,0.0,60.0,14.557447902693651,734,Grand Est,open,'79620000,1,32.0,23-56383,0,2023_April,S,79,0.0,200039865,1,2023Q2,Interco
652840,1,2.0,0,0,1,10.0,61.111111111111114,11.813030057420567,734,Grand Est,open,'34922110,1,32.0,23-111641,1,2023_August,F,34,0.0,200039865,1,2023Q3,Interco
652842,1,2.0,0,0,1,10.0,61.111111111111114,11.56171562913966,734,Grand Est,open,'34922100,1,32.0,23-111641,1,2023_August,F,34,0.0,200039865,1,2023Q3,Interco
652844,1,2.0,0,0,1,10.0,61.111111111111114,11.813030057420567,734,Grand Est,open,'34922100,1,32.0,23-111641,1,2023_August,F,34,0.0,200039865,1,2023Q3,Interco
652846,1,2.0,0,0,1,10.0,61.111111111111114,12.013700752882718,734,Grand Est,open,'34922100,1,32.0,23-111641,1,2023_August,F,34,0.0,200039865,1,2023Q3,Interco
652848,1,2.0,0,0,1,10.0,61.111111111111114,11.225243392518447,734,Grand Est,open,'34922100,1,32.0,23-111641,1,2023_August,F,34,0.0,200039865,1,2023Q3,Interco
652889,1,2.0,0,0,1,5.0,57.89473684210527,12.676076274775909,737,Grand Est,open,'50114000,0,29.0,23-96545,0,2023_July,S,50,0.0,285701611,1,2023Q3,EPL
652932,0,0.0,0,0,0,0.0,70.0,12.206072645530174,737,Grand Est,open,'18424000,1,31.0,23-134214,1,2023_September,F,18,2.0,285701611,0,2023Q3,EPL
652933,0,1.0,0,0,0,0.0,70.0,13.997832114758229,737,Grand Est,open,'18424000,1,31.0,23-134214,1,2023_September,F,18,2.0,285701611,1,2023Q3,EPL
652934,0,2.0,0,0,0,0.0,40.0,11.893188997655077,734,Grand Est,open,'90612000,0,28.0,23-7375,0,2023_January,S,90,0.0,200068146,1,2023Q1,Interco
652942,0,5.0,0,0,0,0.0,40.0,12.856312325078843,738,Grand Est,open,'71000000,0,38.0,23-140467,0,2023_October,S,71,0.0,130015506,1,2023Q4,Etat
653007,1,1.0,0,1,0,0.0,50.0,12.611537753638338,734,Grand Est,open,'71250000,1,32.0,23-60369,0,2023_May,S,71,0.0,200039865,1,2023Q2,Interco
653141,1,2.0,0,1,1,10.0,44.44444444444444,11.913136796129844,734,Grand Est,open,'90491000,1,39.0,23-101013,0,2023_July,S,90,0.0,200039865,1,2023Q3,Interco
653183,1,3.0,0,1,1,5.0,42.10526315789473,16.523560759066484,734,Grand Est,open,'45316110,1,31.0,23-174523,0,2023_December,T,45,4.0,200039865,1,2023Q4,Interco
653184,1,3.0,0,1,1,5.0,42.10526315789473,16.523560759066484,734,Grand Est,open,'45316110,1,31.0,23-174523,0,2023_December,T,45,4.0,200039865,1,2023Q4,Interco
