,green,offers_sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,region,cpv,framework,advertising,id_contract,allotment,month,contract_type,cpv_division,offers_other,authority_siren,participation,quarter,status
9509,0,5.0,1,0,0,0.0,60.0,14.93586444258649,Provence-Alpes-Côte d’Azur,'45261420,0,32.0,23-106551,1,2023_July,T,45,0.0,240500439,1,2023Q3,municipal_federation
9510,0,3.0,1,0,0,0.0,60.0,12.97834288024273,Provence-Alpes-Côte d’Azur,'45261210,0,32.0,23-106551,1,2023_July,T,45,0.0,240500439,1,2023Q3,municipal_federation
9511,0,2.0,1,0,0,0.0,60.0,11.52546649646454,Provence-Alpes-Côte d’Azur,'45421000,0,32.0,23-106551,1,2023_July,T,45,0.0,240500439,1,2023Q3,municipal_federation
9512,0,4.0,1,0,0,0.0,60.0,13.622298312319126,Provence-Alpes-Côte d’Azur,'45443000,0,32.0,23-106551,1,2023_July,T,45,0.0,240500439,1,2023Q3,municipal_federation
9513,0,2.0,1,0,0,0.0,60.0,12.668900591026814,Provence-Alpes-Côte d’Azur,'45421000,0,32.0,23-106551,1,2023_July,T,45,0.0,240500439,1,2023Q3,municipal_federation
9514,0,3.0,1,0,0,0.0,60.0,13.166121856231252,Provence-Alpes-Côte d’Azur,'44112300,0,32.0,23-106551,1,2023_July,F,44,0.0,240500439,1,2023Q3,municipal_federation
9515,0,3.0,1,0,0,0.0,60.0,13.458852756735748,Provence-Alpes-Côte d’Azur,'44112210,0,32.0,23-106551,1,2023_July,F,44,0.0,240500439,1,2023Q3,municipal_federation
9516,0,2.0,0,0,0,0.0,20.0,11.34922937229944,Provence-Alpes-Côte d’Azur,'22113000,1,35.0,22-154429,1,2022_November,F,22,0.0,240500439,1,2022Q4,municipal_federation
9517,0,2.0,0,0,0,0.0,20.0,11.617285480294472,Provence-Alpes-Côte d’Azur,'22113000,1,35.0,22-154429,1,2022_November,F,22,0.0,240500439,1,2022Q4,municipal_federation
9518,0,3.0,0,0,0,0.0,20.0,10.448714603019452,Provence-Alpes-Côte d’Azur,'22113000,1,35.0,22-154429,1,2022_November,F,22,0.0,240500439,1,2022Q4,municipal_federation
9519,0,2.0,0,0,0,0.0,20.0,8.699514748210191,Provence-Alpes-Côte d’Azur,'22113000,1,35.0,22-154429,1,2022_November,F,22,0.0,240500439,1,2022Q4,municipal_federation
9520,0,1.0,0,0,0,0.0,20.0,10.404262840448617,Provence-Alpes-Côte d’Azur,'22113000,1,35.0,22-154429,1,2022_November,F,22,0.0,240500439,1,2022Q4,municipal_federation
9521,0,1.0,0,0,0,0.0,60.0,12.611537753638338,Occitanie,'44113610,1,32.0,23-109557,1,2023_August,F,44,1.0,228200010,1,2023Q3,departement
9522,0,1.0,0,0,0,0.0,60.0,12.611537753638338,Occitanie,'44113610,1,32.0,23-109557,1,2023_August,F,44,1.0,228200010,1,2023Q3,departement
9523,1,0.0,0,1,1,5.0,42.10526315789473,13.815510557964274,Occitanie,'30120000,1,32.0,23-130799,1,2023_September,F,30,3.0,218201218,0,2023Q3,municipality
9524,0,8.0,0,0,0,0.0,20.0,12.994530005894443,Occitanie,'60130000,1,29.0,23-86900,1,2023_June,S,60,0.0,228200010,1,2023Q2,departement
9525,0,6.0,0,0,0,0.0,40.0,13.592367006650065,Occitanie,'71240000,1,29.0,23-67518,0,2023_May,S,71,0.0,248200099,1,2023Q2,municipal_federation
9526,1,3.0,0,0,1,10.0,44.44444444444444,11.695247021764184,Occitanie,'34928480,0,33.0,22-11,1,2022_January,F,34,0.0,241200187,1,2022Q1,municipal_federation
9527,1,4.0,0,0,1,10.0,44.44444444444444,12.658612161024267,Occitanie,'44613800,0,33.0,22-11,1,2022_January,F,44,0.0,241200187,1,2022Q1,municipal_federation
9528,1,2.0,0,0,1,10.0,44.44444444444444,7.600902459542082,Occitanie,'44613800,0,33.0,22-11,1,2022_January,F,44,0.0,241200187,1,2022Q1,municipal_federation
9529,1,1.0,0,0,1,10.0,44.44444444444444,8.794824928014517,Occitanie,'44613800,0,33.0,22-11,1,2022_January,F,44,0.0,241200187,1,2022Q1,municipal_federation
9530,1,1.0,0,0,1,10.0,44.44444444444444,11.67960871165072,Occitanie,'19640000,0,33.0,22-11,1,2022_January,F,19,0.0,241200187,1,2022Q1,municipal_federation
9531,0,4.0,0,0,0,0.0,60.0,11.354691459705334,Occitanie,'98350000,0,29.0,23-91607,0,2023_July,S,98,0.0,211202023,1,2023Q3,municipality
9532,0,1.0,0,0,0,0.0,50.0,12.72486643894534,Occitanie,'60130000,0,31.0,23-1932,1,2023_January,S,60,0.0,211202023,1,2023Q1,municipality
9533,0,1.0,0,0,0,0.0,50.0,12.154779351142624,Occitanie,'60130000,0,31.0,23-1932,1,2023_January,S,60,0.0,211202023,1,2023Q1,municipality
9534,0,1.0,0,0,0,0.0,40.0,12.526342907575106,Occitanie,'55521200,0,48.0,23-170464,1,2023_December,S,55,0.0,200067478,1,2023Q4,municipal_federation
9535,0,1.0,0,0,0,0.0,40.0,11.606415808057568,Occitanie,'55521200,0,48.0,23-170464,1,2023_December,S,55,0.0,200067478,1,2023Q4,municipal_federation
9536,0,1.0,0,0,0,0.0,40.0,11.649203083262776,Occitanie,'55521200,0,48.0,23-170464,1,2023_December,S,55,0.0,200067478,1,2023Q4,municipal_federation
9537,1,2.0,0,1,0,0.0,60.0,12.849399131106162,Occitanie,'70332100,0,33.0,23-174299,0,2023_December,S,70,0.0,241200567,1,2023Q4,municipal_federation
9538,0,6.0,0,0,0,0.0,40.0,12.794553513861768,Occitanie,'71251000,0,43.0,22-17222,0,2022_February,S,71,0.0,218100659,1,2022Q1,municipality
9539,0,4.0,0,0,0,0.0,40.0,11.751682489156126,Occitanie,'71310000,0,30.0,22-97056,0,2022_July,S,71,0.0,130022478,1,2022Q3,state
9540,0,2.0,0,0,0,0.0,45.0,12.236087654373272,Occitanie,'31600000,0,30.0,22-62069,1,2022_May,F,31,1.0,218100048,1,2022Q2,municipality
9541,0,2.0,0,0,0,0.0,45.0,11.173248097400068,Occitanie,'31600000,0,30.0,22-62069,1,2022_May,F,31,1.0,218100048,1,2022Q2,municipality
9542,0,2.0,0,0,0,0.0,45.0,12.60582144664223,Occitanie,'31600000,0,30.0,22-62069,1,2022_May,F,31,2.0,218100048,1,2022Q2,municipality
9543,0,2.0,0,0,0,0.0,45.0,9.067624069774588,Occitanie,'31600000,0,30.0,22-62069,1,2022_May,F,31,2.0,218100048,1,2022Q2,municipality
9544,0,1.0,0,0,0,0.0,5.0,11.580387832499955,Occitanie,'09123000,1,54.0,22-163826,1,2022_December,F,9,0.0,278100011,1,2022Q4,specialized
9545,0,1.0,0,0,0,0.0,5.0,10.182953968716443,Occitanie,'09123000,1,54.0,22-163826,1,2022_December,F,9,0.0,278100011,1,2022Q4,specialized
9546,0,1.0,0,0,0,0.0,40.0,13.0735932130349,Occitanie,'34133100,1,30.0,22-112463,1,2022_August,F,34,0.0,288100019,1,2022Q3,specialized
9547,0,0.0,0,0,0,0.0,100.0,16.530820265636248,Occitanie,'09123000,0,14.0,22-170579,0,2022_December,F,9,3.0,278100011,0,2022Q4,specialized
9548,1,2.0,1,1,0,0.0,50.0,12.611537753638338,Occitanie,'39830000,1,39.0,23-63153,1,2023_May,F,39,3.0,218100048,1,2023Q2,municipality
9549,1,3.0,1,1,0,0.0,50.0,9.210340371976184,Occitanie,'39224000,1,39.0,23-63153,1,2023_May,F,39,0.0,218100048,1,2023Q2,municipality
9550,1,1.0,1,1,0,0.0,50.0,13.304684934198283,Occitanie,'39830000,1,39.0,23-63153,1,2023_May,F,39,3.0,218100048,1,2023Q2,municipality
9551,0,1.0,0,0,0,0.0,100.0,10.148196881764898,Bourgogne-Franche-Comté,'15800000,0,30.0,22-59241,1,2022_April,F,15,1.0,213900970,1,2022Q2,municipality
9552,0,2.0,0,0,0,0.0,60.0,11.683359983369758,Bourgogne-Franche-Comté,'03419100,1,33.0,21-171664,0,2022_January,F,3,0.0,253900633,1,2022Q1,specialized
9553,0,1.0,0,0,0,0.0,50.0,13.592367006650065,Bourgogne-Franche-Comté,'50114000,1,40.0,22-104339,0,2022_July,S,50,0.0,253900633,1,2022Q3,specialized
