,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,sme_ratio,siren
3706,0,0,0,0,0.0,40.0,10.637632712130143,72,52,open,'71300000,0,31.0,23-179895,1,2023_December,Services,0.0,215203233
3707,0,0,0,0,0.0,40.0,10.860785861708989,72,52,open,'71300000,0,31.0,23-179895,1,2023_December,Services,0.0,215203233
3708,0,0,0,0,0.0,40.0,10.607994960666709,72,52,open,'71300000,0,31.0,23-179895,1,2023_December,Services,0.0,215203233
3709,1,0,0,0,0.0,40.0,11.330599908168274,72,68,open,'31600000,1,34.0,23-179974,1,2023_December,Supplies,0.8,216801548
3710,0,0,0,0,0.0,40.0,11.107450356812064,72,68,open,'31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,216801548
3711,1,0,0,0,0.0,40.0,11.800605037418883,72,68,open,'31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,216801548
3712,1,0,0,0,0.0,40.0,12.360221896784983,72,68,open,'31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,216801548
3713,1,0,0,0,0.0,40.0,12.215651620310496,72,68,open,'50720000,0,33.0,23-179985,0,2023_December,Services,0.6666666666666666,216801548
3714,1,1,0,0,0.0,20.0,13.33276691832524,72,68,open,'77310000,0,39.0,23-180010,1,2023_December,Services,0.6666666666666666,216801548
3715,1,1,0,0,0.0,60.0,11.667070430495446,72,68,open,'77310000,0,39.0,23-180010,1,2023_December,Services,0.6666666666666666,216801548
3716,0,0,0,0,0.0,100.0,17.417908249363634,73,2,negotiated,'60112000,0,30.0,23-18023,0,2023_February,Services,0.0,200043495
3717,0,0,0,0,0.0,100.0,11.559972014688991,73,44,open,'66512000,0,31.0,23-180426,0,2023_December,Services,0.0,264400219
3718,0,0,0,0,0.0,40.0,13.11778290303022,73,93,open,'79419000,1,33.0,23-180430,0,2023_December,Services,0.5,180036113
3719,0,0,0,0,0.0,100.0,14.801096728880534,73,35,negotiated,'92610000,0,19.0,23-180493,0,2023_December,Services,0.0,200043990
3720,0,1,1,0,0.0,60.0,13.081541382884074,72,45,open,'90919200,1,33.0,23-180538,0,2023_December,Services,0.5,224500017
3721,0,0,1,1,10.0,35.0,11.982929094215963,72,76,open,'15131120,1,29.0,23-180539,1,2023_December,Supplies,0.0,217603224
3722,0,0,1,1,10.0,35.0,11.84939770159144,72,76,open,'03311000,1,29.0,23-180539,1,2023_December,Supplies,0.0,217603224
3723,0,0,1,1,10.0,35.0,13.487006490992238,72,76,open,'15550000,1,29.0,23-180539,1,2023_December,Supplies,0.0,217603224
3724,0,0,1,1,10.0,35.0,11.695247021764184,72,76,open,'15550000,1,29.0,23-180539,1,2023_December,Supplies,0.5,217603224
3725,1,0,0,0,0.0,100.0,16.21895522254737,72,83,negotiated,'92332000,0,50.0,23-180654,0,2023_December,Services,0.5,218301299
3726,0,0,0,0,0.0,45.0,7.659171367666058,72,51,open,'66516000,0,60.0,23-180763,1,2023_December,Services,0.0,215100504
3727,0,0,0,0,0.0,45.0,8.957881288827783,72,51,open,'66514110,0,60.0,23-180763,1,2023_December,Services,0.0,215100504
3728,0,0,0,0,0.0,45.0,6.271177449910086,72,51,open,'66510000,0,60.0,23-180763,1,2023_December,Services,0.3333333333333333,215100504
3729,0,0,0,0,0.0,45.0,6.384857073981877,72,51,open,'66510000,0,60.0,23-180763,1,2023_December,Services,0.0,215100504
3730,1,1,1,1,10.0,80.0,13.458835614025542,72,78,open,'64100000,1,78.0,23-180786,0,2023_December,Services,0.6666666666666666,227806460
3731,0,0,0,0,0.0,40.0,14.428059643318242,72,32,open,'66514110,0,44.0,23-181046,1,2023_December,Services,0.0,223200015
3732,0,0,0,0,0.0,40.0,13.99135015215603,72,32,open,'66516400,0,44.0,23-181046,1,2023_December,Services,0.0,223200015
3733,0,0,0,0,0.0,40.0,10.085431954882951,72,32,open,'66515000,0,44.0,23-181046,1,2023_December,Services,0.2,223200015
3734,1,0,0,0,0.0,40.0,14.50865773852422,72,95,open,'77341000,1,30.0,23-181142,0,2023_December,Services,0.25,219500188
3735,0,0,0,0,0.0,40.0,12.019431693565693,72,38,open,'66510000,0,48.0,23-181176,1,2023_December,Services,0.0,213805476
3736,0,0,0,0,0.0,40.0,9.983407175712,72,38,open,'66510000,0,48.0,23-181176,1,2023_December,Services,0.0,213805476
3737,0,0,0,0,0.0,40.0,10.839436587566745,72,38,open,'66510000,0,48.0,23-181176,1,2023_December,Services,0.0,213805476
3738,0,0,0,0,0.0,40.0,12.7181709790574,72,38,open,'66510000,0,48.0,23-181176,1,2023_December,Services,0.0,213805476
3739,1,1,1,1,5.0,35.0,13.592367006650065,72,85,open,'39500000,1,31.0,23-181248,1,2023_December,Supplies,0.6,228500013
3740,1,1,1,1,10.0,55.0,14.690979295318174,72,44,open,'30192113,1,31.0,23-18149,0,2023_February,Supplies,0.8,224400028
3741,0,0,1,0,0.0,60.0,13.997832114758229,73,50,open,'42122000,1,32.0,23-18215,1,2023_February,Supplies,0.5,200067205
3742,0,0,1,0,0.0,60.0,12.542544882151386,73,50,open,'42122000,1,32.0,23-18215,1,2023_February,Supplies,0.3333333333333333,200067205
3743,1,0,0,0,0.0,50.0,12.89921982609012,72,84,open,'71356100,1,61.0,23-1842,1,2023_January,Services,0.5,218400893
3744,0,0,0,0,0.0,35.0,10.309119313423611,73,61,open,'66515000,0,31.0,23-1843,1,2023_January,Services,0.0,200071504
3745,0,0,0,0,0.0,35.0,8.682877107057168,73,61,open,'66516400,0,31.0,23-1843,1,2023_January,Services,0.0,200071504
3746,0,0,0,0,0.0,35.0,7.932721027481948,73,61,open,'66513100,0,31.0,23-1843,1,2023_January,Services,0.0,200071504
3747,0,0,0,0,0.0,35.0,9.452423433109788,73,61,open,'66514110,0,31.0,23-1843,1,2023_January,Services,0.0,200071504
3748,0,0,0,0,0.0,40.0,11.10187503796772,73,8,open,'66516000,0,32.0,23-18747,1,2023_February,Services,0.0,240800862
3749,0,0,0,0,0.0,40.0,8.064636475774222,73,8,open,'66516000,0,32.0,23-18747,1,2023_February,Services,0.0,240800862
3750,0,0,0,0,0.0,40.0,10.154246270883313,73,8,open,'66514110,0,32.0,23-18747,1,2023_February,Services,0.0,240800862
3751,0,0,0,0,0.0,40.0,11.147903639680097,73,8,open,'66515000,0,32.0,23-18747,1,2023_February,Services,0.0,240800862
3752,0,0,0,0,0.0,40.0,12.918078380438658,73,8,open,'66512000,0,32.0,23-18747,1,2023_February,Services,0.0,240800862
3753,0,0,0,0,0.0,100.0,13.047863728555305,73,14,open,'38000000,0,37.0,23-18980,1,2023_February,Supplies,0.5,191414085
3754,0,0,0,0,0.0,100.0,10.762992036602082,73,14,open,'38000000,0,37.0,23-18980,1,2023_February,Supplies,0.6666666666666666,191414085
3755,0,0,0,0,0.0,100.0,10.487773653161714,73,14,open,'38000000,0,37.0,23-18980,1,2023_February,Supplies,0.5,191414085
3756,0,0,0,0,0.0,100.0,11.42426735103508,73,14,open,'38000000,0,37.0,23-18980,1,2023_February,Supplies,0.0,191414085
3757,0,0,0,0,0.0,100.0,9.914279113614327,73,14,open,'38000000,0,37.0,23-18980,1,2023_February,Supplies,0.0,191414085
3758,0,0,1,0,0.0,40.0,12.037772330098472,72,59,open,'71335000,0,22.0,23-19114,0,2023_February,Services,0.3333333333333333,200053742
3759,1,0,0,0,0.0,100.0,11.231887935237117,73,54,open,'90910000,0,32.0,23-192,0,2023_January,Services,0.75,265401505
3760,0,1,1,1,20.0,50.0,14.14479128325914,72,44,open,'45233225,0,49.0,23-1921,0,2023_January,Works,0.0,224400028
3761,1,1,1,0,0.0,60.0,12.89921982609012,72,44,open,'71317210,1,43.0,23-1922,0,2023_January,Services,0.5,224400028
3762,0,0,0,0,0.0,60.0,12.359630978526113,72,44,open,'45112730,0,31.0,23-1926,0,2023_January,Works,0.5,224400028
3763,1,0,0,0,0.0,55.0,11.73530872733803,72,74,open,'71600000,1,33.0,23-19390,1,2023_February,Services,0.7,227400017
3764,1,0,0,0,0.0,55.0,11.83914532512709,72,74,open,'71600000,1,33.0,23-19390,1,2023_February,Services,0.7,227400017
3765,0,0,0,0,0.0,40.0,14.88983015406334,72,62,open,'50413200,1,34.0,23-1972,0,2023_January,Services,0.0,216207654
3766,1,0,0,0,0.0,40.0,14.499523346702246,72,93,open,'71311000,0,32.0,23-19797,0,2023_February,Services,0.6666666666666666,219300019
3767,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,'77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,224900019
3768,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,'77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,224900019
3769,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,'77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,224900019
3770,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,'77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,224900019
3771,0,0,1,0,0.0,100.0,12.206072645530174,72,49,open,'77112000,1,30.0,23-199,1,2023_January,Services,0.0,224900019
3772,0,0,0,0,0.0,40.0,11.804411094718189,72,3,open,'66512000,0,31.0,23-2019,0,2023_January,Services,0.0,210300232
3773,0,0,1,1,40.0,20.0,12.388394202324127,72,31,open,'15300000,1,32.0,23-2074,1,2023_January,Supplies,0.6,213105067
3774,0,1,1,0,0.0,60.0,11.208137924615508,62,77,open,'90500000,0,45.0,23-20786,1,2023_February,Services,0.3333333333333333,820566172
3775,0,0,1,0,0.0,50.0,13.256894270361936,73,84,open,'39830000,1,35.0,23-2100,0,2023_January,Supplies,0.5,200040442
3776,1,0,1,0,0.0,60.0,12.388394202324127,72,86,open,'44113000,0,30.0,23-21466,1,2023_February,Supplies,0.6666666666666666,228600011
3777,0,0,0,0,0.0,40.0,13.513053199930338,73,84,open,'34144510,0,41.0,23-21513,0,2023_February,Supplies,0.0,248400160
3778,0,0,0,0,0.0,60.0,13.634832449968236,73,84,open,'90514000,0,31.0,23-21515,1,2023_February,Services,0.0,248400160
3779,0,0,0,0,0.0,60.0,10.61986285921528,73,84,open,'90514000,0,31.0,23-21515,1,2023_February,Services,0.0,248400160
3780,0,0,0,0,0.0,60.0,10.660078905652608,73,84,open,'90514000,0,31.0,23-21515,1,2023_February,Services,0.0,248400160
3781,0,0,0,0,0.0,100.0,16.343237204935203,72,67,negotiated,'85312110,0,36.0,23-21615,0,2023_February,Services,0.5,216702183
3782,0,0,1,1,5.0,30.0,10.876485596519144,73,86,open,'15113000,0,46.0,23-2172,1,2023_January,Supplies,0.3333333333333333,198600348
3783,0,0,1,1,5.0,30.0,10.67262307909541,73,86,open,'15113000,0,46.0,23-2172,1,2023_January,Supplies,0.5,198600348
3784,0,0,1,1,5.0,30.0,10.817275154192163,73,86,open,'15113000,0,46.0,23-2172,1,2023_January,Supplies,0.3333333333333333,198600348
3785,0,1,1,1,10.0,55.0,14.765573030422347,72,85,open,'44212321,1,52.0,23-21782,0,2023_February,Supplies,0.5,228500013
3786,1,0,0,0,0.0,30.0,16.02681628559537,72,45,competitive dialogue,'45214210,0,30.0,23-21894,0,2023_February,Works,0.3333333333333333,214502858
3787,0,0,0,1,10.0,60.0,13.592367006650065,73,74,open,'44163160,0,29.0,23-22108,1,2023_February,Supplies,0.0,200066793
3788,0,0,0,0,0.0,100.0,11.820410164718188,72,95,open,'03451000,1,31.0,23-22133,1,2023_February,Supplies,0.0,219505005
3789,1,0,1,0,0.0,45.0,14.978661367769956,72,93,open,'77340000,0,37.0,23-22287,0,2023_March,Services,0.8,219300787
3790,1,0,0,0,0.0,60.0,13.592367006650065,72,59,open,'45112000,1,46.0,23-2272,0,2023_January,Works,0.5,215901729
3791,0,0,0,0,0.0,40.0,11.12520203833822,73,14,open,'48450000,0,30.0,23-2281,0,2023_January,Services,0.0,200069532
3792,0,0,1,1,5.0,30.0,13.122363377404328,41,86,open,'79111000,1,33.0,23-22852,0,2023_February,Services,0.2,510194186
3793,0,0,0,0,0.0,40.0,10.286195673521677,73,6,open,'90910000,0,32.0,23-2288,0,2023_January,Services,0.3333333333333333,180600041
3794,0,0,0,0,0.0,60.0,12.870259623402108,73,2,open,'71356200,0,56.0,23-23524,0,2023_February,Services,0.0,250208790
3795,1,0,0,0,0.0,100.0,14.158911308333453,73,13,open,'30197630,0,37.0,23-23541,1,2023_May,Supplies,0.3333333333333333,130015332
3796,0,0,0,0,0.0,100.0,12.65080167098651,73,13,open,'30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,130015332
3797,1,0,0,0,0.0,100.0,10.60286528284671,73,13,open,'30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,130015332
3798,1,0,0,0,0.0,100.0,12.258285516977107,73,13,open,'30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,130015332
3799,0,0,0,0,0.0,100.0,16.61920754887797,72,13,negotiated,'85312110,0,51.0,23-23586,0,2023_February,Services,0.2,211300017
3800,0,0,0,0,0.0,40.0,13.304684934198283,73,31,open,'50883000,0,30.0,23-23850,1,2023_February,Services,0.0,183100072
3801,0,0,0,0,0.0,40.0,13.304684934198283,73,31,open,'50883000,0,30.0,23-23850,1,2023_February,Services,0.5,183100072
3802,1,0,0,1,5.0,50.0,12.02861922013308,73,2,open,'90513000,1,40.0,23-23855,1,2023_February,Services,0.6666666666666666,250208790
3803,0,0,0,0,0.0,40.0,10.789525241239264,73,52,open,'71000000,0,33.0,23-23893,1,2023_February,Services,0.0,130007834
3804,0,0,0,0,0.0,40.0,11.399196699641886,73,52,open,'71000000,0,33.0,23-23893,1,2023_February,Services,0.0,130007834
3805,0,0,0,0,0.0,40.0,10.755346424250892,73,52,open,'71000000,0,33.0,23-23893,1,2023_February,Services,0.0,130007834
3806,0,0,0,0,0.0,40.0,10.79671434481173,73,52,open,'71000000,0,33.0,23-23893,1,2023_February,Services,0.0,130007834
3807,1,0,0,0,0.0,40.0,14.50865773852422,73,35,open,'79810000,1,42.0,23-24405,0,2023_February,Services,0.5,193509379
3808,1,0,0,0,0.0,40.0,14.50865773852422,73,35,open,'79810000,1,42.0,23-24405,0,2023_February,Services,0.5,193509379
3809,1,0,0,0,0.0,40.0,14.50865773852422,73,35,open,'79810000,1,42.0,23-24405,0,2023_February,Services,0.5,193509379
3810,1,1,1,0,0.0,30.0,14.28551418721001,72,69,open,'71335000,0,42.0,23-24476,1,2023_February,Services,0.3333333333333333,200046977
3811,1,1,1,0,0.0,30.0,13.369223455335854,72,69,open,'71335000,0,42.0,23-24476,1,2023_February,Services,0.2857142857142857,200046977
3812,0,0,1,1,20.0,40.0,14.978661367769956,72,69,open,'44480000,1,37.0,23-24658,1,2023_February,Supplies,0.6666666666666666,200046977
3813,1,0,0,0,0.0,60.0,13.194870068191078,73,22,open,'90513000,1,38.0,23-2468,0,2023_January,Services,0.5,252203161
3814,1,0,0,0,0.0,40.0,14.808762330974558,73,30,open,'71330000,1,54.0,23-24861,1,2023_February,Services,0.6666666666666666,200090892
3815,1,0,0,0,0.0,40.0,14.914122846632385,73,30,open,'71330000,1,54.0,23-24861,1,2023_February,Services,0.6666666666666666,200090892
3816,0,0,0,0,0.0,40.0,9.191167746187372,73,38,open,'66515000,0,36.0,23-2493,1,2023_January,Services,0.0,243800984
3817,1,0,0,0,0.0,40.0,6.832126150456476,72,83,open,'66513100,0,32.0,23-2496,1,2023_January,Services,0.5,218300473
3818,0,0,0,0,0.0,85.0,12.959844447906551,72,33,open,'09134200,1,38.0,23-25103,1,2023_February,Supplies,0.5,213301625
3819,0,0,0,0,0.0,70.0,11.512925464970229,72,33,open,'09134200,1,38.0,23-25103,1,2023_February,Supplies,0.0,213301625
3820,0,0,1,1,10.0,45.0,12.89921982609012,73,33,open,'98341130,1,44.0,23-25536,0,2023_March,Services,0.5,130018351
3821,0,0,0,0,0.0,45.0,14.842257582343668,72,74,open,'45112500,0,41.0,23-25635,0,2023_February,Works,0.0,227400017
3822,0,0,0,0,0.0,40.0,11.912821762663311,72,80,open,'38652000,0,28.0,23-25749,1,2023_February,Supplies,0.0,218000016
3823,0,0,0,1,50.0,40.0,10.715372868055429,72,80,open,'39111200,0,28.0,23-25749,1,2023_February,Supplies,0.0,218000016
3824,1,0,0,0,0.0,45.0,11.064562928868948,72,77,open,'90911200,0,32.0,23-25770,0,2023_February,Services,0.75,217702885
3825,0,0,0,1,6.0,80.0,13.122363377404328,72,2,open,'09134232,1,33.0,23-25802,0,2023_February,Supplies,0.0,220200026
3826,1,0,1,0,0.0,80.0,12.994530005894443,72,77,open,'09000000,1,29.0,23-25877,1,2023_February,Supplies,0.6666666666666666,217703057
3827,0,0,0,0,0.0,40.0,13.908386778090474,72,2,open,'66515200,0,33.0,23-2589,1,2023_January,Services,0.0,220200026
3828,1,0,0,0,0.0,45.0,10.285388527747797,72,32,open,'90911000,1,51.0,23-25905,1,2023_February,Services,0.3333333333333333,223200015
3829,0,0,0,0,0.0,45.0,9.902887372464097,72,32,open,'90911000,1,51.0,23-25905,1,2023_February,Services,0.0,223200015
3830,0,0,0,0,0.0,45.0,9.444977617001609,72,32,open,'90911000,1,51.0,23-25905,1,2023_February,Services,0.0,223200015
3831,0,0,0,0,0.0,45.0,9.774773111179991,72,32,open,'90911000,1,51.0,23-25905,1,2023_February,Services,0.0,223200015
3832,0,0,0,0,0.0,45.0,11.55593763530348,73,54,open,'66515000,0,33.0,23-25922,1,2023_February,Services,0.0,245400601
3833,0,0,0,0,0.0,45.0,10.937311511089224,73,54,open,'66516000,0,33.0,23-25922,1,2023_February,Services,0.0,245400601
3834,0,0,0,0,0.0,45.0,11.197859451550666,73,54,open,'66514110,0,33.0,23-25922,1,2023_February,Services,0.0,245400601
3835,0,0,0,0,0.0,45.0,7.972810784121404,73,54,open,'66510000,0,33.0,23-25922,1,2023_February,Services,0.0,245400601
3836,0,0,0,0,0.0,40.0,12.409186943870544,73,38,open,'79111000,0,31.0,23-26269,0,2023_February,Services,0.5,253800825
3837,0,0,0,1,6.0,40.0,12.307340994684097,73,54,open,'50413200,1,31.0,23-26490,0,2023_February,Services,0.0,245400601
3838,1,1,1,0,0.0,60.0,13.592367006650065,72,60,open,'45233141,1,32.0,23-26786,1,2023_March,Works,0.75,226000016
3839,1,1,1,0,0.0,60.0,14.22097566607244,72,60,open,'45233141,1,32.0,23-26786,1,2023_March,Works,0.75,226000016
3840,0,0,0,0,0.0,45.0,14.28245921302469,72,74,open,'45232130,0,30.0,23-26840,0,2023_March,Works,0.0,227400017
3841,1,0,0,0,0.0,100.0,11.136630734161844,41,92,open,'50000000,0,29.0,23-27104,0,2023_March,Services,0.3333333333333333,279200406
3842,0,0,0,0,0.0,30.0,10.34158118013602,73,22,open,'66515000,0,41.0,23-2712,1,2023_January,Services,0.0,252202189
3843,0,0,0,0,0.0,30.0,9.814984153944724,73,22,open,'66514110,0,41.0,23-2712,1,2023_January,Services,0.0,252202189
3844,0,0,0,0,0.0,30.0,9.375006993531416,73,22,open,'66516400,0,41.0,23-2712,1,2023_January,Services,0.0,252202189
3845,0,0,0,0,0.0,40.0,8.728256064297403,72,16,open,'64121100,0,33.0,23-27290,1,2023_March,Services,0.0,221600018
3846,0,0,0,0,0.0,40.0,9.799027742232532,72,16,open,'64121100,0,33.0,23-27290,1,2023_March,Services,0.0,221600018
3847,0,0,0,0,0.0,40.0,6.183550773956849,72,16,open,'64121100,0,33.0,23-27290,1,2023_March,Services,0.0,221600018
3848,0,0,0,1,10.0,50.0,16.041646478794913,73,2,open,'90510000,1,33.0,23-27413,0,2023_March,Services,0.0,250208790
3849,0,0,0,0,0.0,60.0,9.668695798549807,73,2,open,'66514110,0,58.0,23-27414,1,2023_March,Services,0.0,250208790
3850,0,0,1,1,10.0,50.0,14.50865773852422,73,86,open,'50313000,1,36.0,23-27495,0,2023_March,Services,0.3333333333333333,198608564
3851,1,0,0,0,0.0,40.0,12.611537753638338,73,44,open,'71330000,1,44.0,23-27667,0,2023_March,Services,0.4285714285714285,200067346
3852,0,0,0,1,5.0,40.0,13.592367006650065,73,44,open,'71300000,1,30.0,23-27749,1,2023_March,Services,0.5,200067346
3853,0,0,0,1,5.0,40.0,13.592367006650065,73,44,open,'71300000,1,30.0,23-27749,1,2023_March,Services,0.4285714285714285,200067346
3854,0,0,0,1,5.0,40.0,12.611537753638338,73,44,open,'71300000,1,30.0,23-27749,1,2023_March,Services,0.25,200067346
3855,0,0,0,1,5.0,40.0,12.611537753638338,73,44,open,'71300000,1,30.0,23-27749,1,2023_March,Services,0.4,200067346
3856,0,0,1,0,0.0,50.0,14.077874822431763,72,93,open,'30121100,0,35.0,23-27899,1,2023_March,Supplies,0.0,219300787
3857,1,0,0,0,0.0,30.0,12.89921982609012,71,75,open,'79540000,1,60.0,23-28328,0,2023_March,Services,0.75,110043015
3858,0,0,1,0,0.0,40.0,11.821357216123404,72,50,open,'45112710,0,33.0,23-28489,1,2023_March,Works,0.8333333333333334,215005026
3859,0,0,0,0,0.0,45.0,11.69242638082741,73,54,open,'39830000,1,42.0,23-2870,1,2023_January,Supplies,0.3333333333333333,195400387
3860,0,0,0,0,0.0,45.0,12.014924246533262,73,54,open,'39224300,1,42.0,23-2870,1,2023_January,Supplies,0.3333333333333333,195400387
3861,0,0,0,0,0.0,45.0,12.377307976586565,73,54,open,'33760000,1,42.0,23-2870,1,2023_January,Supplies,0.2,195400387
3862,0,0,0,0,0.0,70.0,11.859065106993578,73,22,open,'90511000,0,30.0,23-28701,1,2023_March,Services,0.0,200069391
3863,0,0,0,0,0.0,70.0,11.581098000073276,73,22,open,'90511000,0,30.0,23-28701,1,2023_March,Services,0.0,200069391
3864,0,0,0,0,0.0,40.0,12.89921982609012,72,14,open,'50531100,0,32.0,23-28770,0,2023_March,Services,0.0,211407150
3865,0,0,0,0,0.0,45.0,12.102959602412827,72,62,open,'66515000,0,52.0,23-2882,1,2023_January,Services,0.0,216207654
3866,0,0,0,0,0.0,45.0,11.265040862392514,72,62,open,'66514110,0,52.0,23-2882,1,2023_January,Services,0.0,216207654
3867,0,0,0,0,0.0,45.0,8.613956859848546,72,62,open,'66510000,0,52.0,23-2882,1,2023_January,Services,0.0,216207654
3868,0,0,0,0,0.0,45.0,7.770645234129176,72,62,open,'66510000,0,52.0,23-2882,1,2023_January,Services,0.0,216207654
3869,0,0,1,1,10.0,40.0,14.566926646648197,72,83,no competition,'45312000,1,37.0,23-28899,0,2023_March,Works,0.25,218300697
3870,1,0,1,1,10.0,40.0,12.493755967981173,72,83,open,'50750000,1,33.0,23-28985,0,2023_March,Services,0.3333333333333333,218300697
3871,1,0,0,0,0.0,45.0,12.85820770933111,73,54,open,'15100000,1,50.0,23-2911,1,2023_January,Supplies,0.6666666666666666,195400387
3872,0,0,0,0,0.0,45.0,11.312081421150786,73,54,open,'15100000,1,50.0,23-2911,1,2023_January,Supplies,0.0,195400387
3873,0,0,0,0,0.0,45.0,13.124777062122318,72,14,open,'66515000,0,54.0,23-2935,1,2023_January,Services,0.0,211403662
3874,0,0,0,0,0.0,45.0,11.088435781804725,72,14,open,'66516000,0,54.0,23-2935,1,2023_January,Services,0.0,211403662
3875,0,0,0,0,0.0,45.0,12.54317896679151,72,14,open,'66514110,0,54.0,23-2935,1,2023_January,Services,0.0,211403662
3876,0,0,0,0,0.0,45.0,9.505235120430337,72,14,open,'66513000,0,54.0,23-2935,1,2023_January,Services,0.0,211403662
3877,0,0,0,0,0.0,45.0,9.313740467265111,72,14,open,'66513000,0,54.0,23-2935,1,2023_January,Services,0.0,211403662
3878,1,0,0,0,0.0,40.0,13.916788350639289,72,14,open,'66512000,0,54.0,23-2935,1,2023_January,Services,0.2,211403662
3879,0,0,1,1,10.0,35.0,11.84939770159144,72,31,open,'39162100,1,34.0,23-29354,1,2023_March,Supplies,0.5,213100696
3880,0,0,1,1,10.0,30.0,11.918390573078392,72,83,open,'79811000,1,34.0,23-29456,0,2023_March,Services,0.6666666666666666,218300697
3881,0,0,0,0,0.0,60.0,12.798882782751654,73,53,open,'24100000,0,29.0,23-29572,0,2023_March,Supplies,0.0,200042182
3882,0,0,0,0,0.0,40.0,13.304684934198283,72,33,open,'39715000,1,35.0,23-29810,0,2023_March,Supplies,0.0,213301625
3883,0,0,0,0,0.0,40.0,12.555284741563188,81,75,open,'72268000,0,49.0,23-2998,0,2023_January,Services,0.1428571428571428,775671985
3884,1,0,0,0,0.0,100.0,15.424948470398377,92,60,open,'30192113,1,37.0,23-30031,1,2023_March,Supplies,0.25,512929514
3885,0,0,0,0,0.0,70.0,11.84939770159144,73,72,open,'77310000,0,33.0,23-30166,1,2023_March,Services,0.0,200072700
3886,0,0,0,0,0.0,30.0,11.002099841204238,72,33,open,'79212000,1,63.0,23-30426,1,2023_March,Services,0.5,223300013
3887,0,0,0,0,0.0,30.0,11.512925464970229,72,33,open,'79212000,1,63.0,23-30426,1,2023_March,Services,0.5,223300013
3888,0,0,0,0,0.0,50.0,12.169823512855052,72,62,open,'90610000,0,35.0,23-30634,1,2023_March,Services,0.0,216208959
3889,0,0,0,0,0.0,50.0,11.311518943298806,72,62,open,'44613700,0,35.0,23-30634,1,2023_March,Supplies,0.0,216208959
3890,0,0,0,1,3.0,30.0,13.669328047786191,71,75,open,'66133000,1,31.0,23-30725,0,2023_March,Services,0.3333333333333333,110070018
3891,0,0,0,0,0.0,40.0,13.524353120086673,72,27,negotiated,'71222000,0,31.0,23-3087,0,2023_January,Services,0.3333333333333333,212706816
3892,0,0,0,0,0.0,30.0,12.955626151626992,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3893,0,0,0,0,0.0,30.0,11.813244849165985,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3894,0,0,0,0,0.0,30.0,12.492247332447016,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3895,0,0,0,0,0.0,30.0,10.863795169827055,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3896,0,0,0,0,0.0,30.0,13.262403541941678,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3897,0,0,0,0,0.0,30.0,12.975817375245114,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3898,0,0,0,0,0.0,30.0,13.26220183859098,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3899,0,0,0,0,0.0,30.0,11.35392973347977,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3900,0,0,0,0,0.0,30.0,12.96300415664746,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3901,0,0,0,0,0.0,30.0,13.075271769870476,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3902,0,0,0,0,0.0,30.0,13.208489696178791,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3903,0,0,0,0,0.0,30.0,12.552247657612773,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3904,0,0,0,0,0.0,30.0,8.744966011114109,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3905,0,0,0,0,0.0,30.0,10.733130477684613,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3906,0,0,0,0,0.0,30.0,10.297756887883558,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
3907,0,0,0,0,0.0,30.0,12.208070648192846,73,44,open,'64200000,0,75.0,23-3088,1,2023_January,Services,0.0,254402530
